,S1,S2,S3,S4,S5,S6
2021-12-01 15:40:00,1.5806655,1.5806655,12463.003,12.224050000000036,279.93646,97.52055
2021-12-01 16:00:00,1.5045091999999998,1.5045091999999998,11246.021,11.648000000000026,279.7077,98.08019
2021-12-01 16:20:00,1.4307448999999999,1.4307448999999999,12423.008,11.702780000000017,279.56372000000005,97.47941
2021-12-01 16:40:00,1.8002353,1.8002353,24479.012000000002,14.01418000000001,280.07903999999996,80.63284
2021-12-01 17:00:00,1.3218336000000002,1.3218336000000002,27342.46,16.51430000000005,280.01575,63.041557
2021-12-01 17:20:00,1.419051,1.419051,28477.035,19.004479999999997,277.52002000000005,48.739371999999996
2021-12-01 17:40:00,1.4340605,1.4340605,28925.0,21.04275000000001,276.68118,40.6159
2021-12-01 18:00:00,1.7516085,1.7516085,29244.292999999998,22.85958000000005,277.08936,33.641434000000004
2021-12-01 18:20:00,1.3134496999999998,1.3134496999999998,29454.417999999998,23.998250000000038,276.61905,28.40625
2021-12-01 18:40:00,1.4920026000000002,1.4920026000000002,29502.72,24.538350000000037,276.4199,27.119665
2021-12-01 19:00:00,2.0521095000000003,2.0521095000000003,29443.327999999998,24.371759999999995,279.26126,28.632751000000003
2021-12-01 19:20:00,2.6046672,2.6046672,28974.397999999997,22.674400000000052,286.08057,39.38228
2021-12-01 19:40:00,2.487057,2.487057,27623.785,19.273650000000032,283.20563,59.91243000000001
2021-12-01 20:00:00,2.326449,2.326449,27055.482000000004,17.410300000000007,282.60934,65.68593
2021-12-01 20:20:00,2.3967369,2.3967369,26744.202999999998,16.34838000000002,282.4789,68.26306
2021-12-01 20:40:00,1.8187715,1.8187715,25558.352000000003,15.45718000000005,282.5019,75.85821
2021-12-01 21:00:00,2.0106224999999998,2.0106224999999998,25445.667999999998,14.850520000000017,282.25775,76.38371
2021-12-01 21:20:00,1.318095,1.318095,23680.305,14.155900000000033,282.2311,83.22287
2021-12-01 21:40:00,2.1808686,2.1808686,24896.283,13.766700000000016,282.12823,78.65345
2021-12-01 22:00:00,1.7285211,1.7285211,23548.424,13.013100000000007,281.29224,83.777985
2021-12-01 22:20:00,2.0366688,2.0366688,24147.443,12.831140000000005,280.3205,81.77968
2021-12-01 22:40:00,1.4136878000000002,1.4136878000000002,22708.59,12.452140000000046,279.5796,85.77206
2021-12-01 23:00:00,2.6100217999999997,2.6100217999999997,24191.347999999998,12.013880000000027,278.2903,81.64714000000001
2021-12-01 23:20:00,1.8273287,1.8273287,22615.13,11.125200000000007,277.55695,86.33208499999999
2021-12-01 23:40:00,1.8659098000000003,1.8659098000000003,20605.326,10.745870000000023,277.20395,90.32254
2021-12-02 00:00:00,1.0920155,1.0920155,14803.395,14.562160000000004,278.53552,96.34553000000001
2021-12-02 00:20:00,1.6053016000000002,1.6053016000000002,17365.406000000003,14.761000000000026,278.40362999999996,94.36625
2021-12-02 00:40:00,0.96034855,0.96034855,22194.686,15.978970000000004,278.9093,87.29581999999999
2021-12-02 01:00:00,0.10138235,0.10138235,25233.702999999998,17.784500000000037,279.38147000000004,77.439575
2021-12-02 01:20:00,0.56636226,0.56636226,26617.9,19.066370000000006,278.6211,69.247116
2021-12-02 01:40:00,0.9087013,0.9087013,27263.299,19.742999999999995,277.10497999999995,63.90846
2021-12-02 02:00:00,1.8005349999999998,1.8005349999999998,27756.05,20.29208,274.8418,58.629776
2021-12-02 02:20:00,2.4590805000000002,2.4590805000000002,28053.093999999997,20.779870000000017,273.46008,54.987731999999994
2021-12-02 02:40:00,1.2253325000000002,1.2253325000000002,28151.297000000002,20.722000000000037,272.06537000000003,53.64386
2021-12-02 03:00:00,1.3216974,1.3216974,28133.025,20.711760000000027,272.04562000000004,53.844063
2021-12-02 03:20:00,1.2895072,1.2895072,27030.0,20.135400000000004,276.41402999999997,65.8125
2021-12-02 03:40:00,1.815707,1.815707,24672.0,18.290800000000047,280.92852999999997,79.6747
2021-12-02 04:00:00,1.7229366999999998,1.7229366999999998,23734.379,17.2115,280.59695,83.19049
2021-12-02 04:20:00,2.2025845,2.2025845,23174.12,16.438440000000018,281.11877000000004,84.88193000000001
2021-12-02 04:40:00,1.7035416,1.7035416,21488.146,15.66420000000005,281.8543,88.77242
2021-12-02 05:00:00,0.5173998,0.5173998,16392.27,14.916100000000027,281.49695,95.09992
2021-12-02 05:20:00,1.3441598,1.3441598,16601.541,14.414820000000018,281.02057,94.966736
2021-12-02 05:40:00,1.9645245999999998,1.9645245999999998,16241.624,14.0009,280.43503,95.31286999999999
2021-12-02 06:00:00,1.6233916000000002,1.6233916000000002,15386.273000000001,13.569240000000036,279.65634,95.93697
2021-12-02 06:20:00,2.2608007999999997,2.2608007999999997,13961.837,13.230000000000016,279.06256,96.79115
2021-12-02 06:40:00,1.8539080000000001,1.8539080000000001,11505.085,12.829600000000026,279.03476,97.93734
2021-12-02 07:00:00,1.9439921000000002,1.9439921000000002,11277.936000000002,12.536040000000016,279.1064,98.010635
2021-12-02 07:20:00,1.8676503,1.8676503,10016.399,12.145650000000046,278.90268,98.52101
2021-12-02 07:40:00,1.6655803,1.6655803,7172.003000000001,11.681180000000039,278.52417,99.31966
2021-12-02 08:00:00,1.5632635,1.5632635,7405.307,11.267719999999995,278.14346,99.312546
2021-12-02 08:20:00,1.2759603000000002,1.2759603000000002,9268.735999999999,11.286860000000047,277.99962999999997,98.81193499999999
2021-12-02 08:40:00,1.4723068000000001,1.4723068000000001,21497.357000000004,13.427200000000026,278.17596000000003,88.778625
2021-12-02 09:00:00,1.9051416,1.9051416,25729.683999999997,16.152000000000044,278.19336,74.95338000000001
2021-12-02 09:20:00,2.4317925,2.4317925,27145.54,18.95187000000004,277.29565,64.98016
2021-12-02 09:40:00,1.8265744,1.8265744,28186.0,20.97616000000005,276.01572000000004,53.174046
2021-12-02 10:00:00,1.6074692,1.6074692,28748.213,22.380880000000047,275.45325,44.018215000000005
2021-12-02 10:20:00,1.8478104,1.8478104,28849.465,23.321300000000008,275.50955,42.1194
2021-12-02 10:40:00,1.8651427999999999,1.8651427999999999,28840.053,23.740080000000034,275.89172,42.39771
2021-12-02 11:00:00,1.9854628,1.9854628,28737.814,23.76670000000001,276.25003,44.24882
2021-12-02 11:20:00,2.2693353,2.2693353,28131.566000000003,22.674520000000033,278.76382,53.83395
2021-12-02 11:40:00,2.2940419,2.2940419,25836.105,19.5043,282.20867999999996,74.19653000000001
2021-12-02 12:00:00,2.0881464,2.0881464,23922.924,17.775840000000017,282.11432,82.63288
2021-12-02 12:20:00,2.1918266,2.1918266,22934.07,16.780850000000044,282.40628,85.59070600000001
2021-12-02 12:40:00,2.1198468,2.1198468,20512.035,15.864599999999996,283.3438,90.40239
2021-12-02 13:00:00,1.8988776000000003,1.8988776000000003,18028.879,15.089750000000038,282.61475,93.59170999999999
2021-12-02 13:20:00,1.87225,1.87225,17765.004,14.524200000000008,281.96875,93.881676
2021-12-02 13:40:00,1.9411227,1.9411227,17501.727,14.008700000000033,281.24005,94.17753
2021-12-02 14:00:00,1.9429686000000002,1.9429686000000002,17332.17,13.525599999999995,280.58582,94.34694
2021-12-02 14:20:00,2.1664681,2.1664681,15971.794,13.001599999999994,280.46542,95.44884
2021-12-02 14:40:00,1.9936006999999998,1.9936006999999998,13607.176000000001,12.365049999999995,280.28424,96.83028399999999
2021-12-02 15:00:00,1.9577584,1.9577584,13215.603000000001,11.860800000000038,280.10278,97.12486
2021-12-02 15:20:00,1.9549352,1.9549352,14206.615,11.409300000000028,280.0525,96.56574
2021-12-02 15:40:00,1.8637958,1.8637958,15357.468,10.927030000000002,279.93646,95.82992
2021-12-02 16:00:00,1.754664,1.754664,15253.075,10.516380000000025,279.7077,95.95044
2021-12-02 16:20:00,1.5991483,1.5991483,16990.303,10.564900000000025,279.56372000000005,94.680145
2021-12-02 16:40:00,1.4585812,1.4585812,24517.656000000003,13.198270000000036,280.07903999999996,80.50145
2021-12-02 17:00:00,1.4994441,1.4994441,26871.781000000003,16.533780000000036,280.01575,67.333206
2021-12-02 17:20:00,1.4607306999999998,1.4607306999999998,28084.017999999996,20.349940000000004,277.52002000000005,54.632380000000005
2021-12-02 17:40:00,1.450293,1.450293,28764.342,23.24100000000004,276.68118,43.78354
2021-12-02 18:00:00,1.181375,1.181375,29092.566000000003,25.180139999999994,277.08936,36.96875
2021-12-02 18:20:00,1.4725235,1.4725235,29282.182,26.28933000000001,276.61905,32.66406
2021-12-02 18:40:00,2.3957145,2.3957145,29369.412,26.785180000000025,276.4199,30.46875
2021-12-02 19:00:00,2.9778092000000003,2.9778092000000003,29344.486,26.44980000000004,279.26126,31.143815999999998
2021-12-02 19:20:00,2.819661,2.819661,28578.066000000003,24.196000000000023,286.08057,46.897144
2021-12-02 19:40:00,2.8136919,2.8136919,26651.088,20.47646000000003,283.20563,68.96858
2021-12-02 20:00:00,2.9357321,2.9357321,25683.262000000002,18.49886000000004,282.60934,75.05449
2021-12-02 20:20:00,2.4743795,2.4743795,24483.303,17.037400000000048,282.4789,80.61936
2021-12-02 20:40:00,2.2115077999999997,2.2115077999999997,23137.205,15.974400000000005,282.5019,84.990425
2021-12-02 21:00:00,2.054063,2.054063,22346.102000000003,15.35116000000005,282.25775,87.0068
2021-12-02 21:20:00,1.9868655,1.9868655,21187.045,14.576700000000017,282.2311,89.31971999999999
2021-12-02 21:40:00,2.0385861000000003,2.0385861000000003,20908.01,14.098900000000016,282.12823,89.84567
2021-12-02 22:00:00,1.3080739,1.3080739,20091.424,13.485500000000002,281.29224,91.06321
2021-12-02 22:20:00,1.9126703,1.9126703,23131.527000000002,13.652000000000045,280.3205,85.03187
2021-12-02 22:40:00,2.53314,2.53314,24121.47,13.329679999999994,279.5796,81.95743
2021-12-02 23:00:00,2.1388876,2.1388876,23690.292999999998,12.957899999999995,278.2903,83.40168
2021-12-02 23:20:00,2.019072,2.019072,23523.115,12.98037000000005,277.55695,83.86256999999999
2021-12-02 23:40:00,0.64995027,0.64995027,19890.154,13.06277,277.20395,91.33183000000001
2021-12-03 00:00:00,1.3441668,1.3441668,17385.12,14.548120000000038,278.53552,94.33064
2021-12-03 00:20:00,1.7239585,1.7239585,17749.016,14.537000000000036,278.40362999999996,93.964745
2021-12-03 00:40:00,2.1565175,2.1565175,20797.468999999997,15.247460000000045,278.9093,90.02435
2021-12-03 01:00:00,2.2467208,2.2467208,22933.086,16.03340000000003,279.38147000000004,85.55765500000001
2021-12-03 01:20:00,1.8492036,1.8492036,24812.615,17.1832,278.6211,79.35045
2021-12-03 01:40:00,1.3593656,1.3593656,26582.19,18.753000000000046,277.10497999999995,69.51185600000001
2021-12-03 02:00:00,0.8884671000000001,0.8884671000000001,27971.555,20.854030000000023,274.8418,56.062054
2021-12-03 02:20:00,0.40751484,0.40751484,28793.826,22.696830000000034,273.46008,43.182686
2021-12-03 02:40:00,1.4372483,1.4372483,29010.045,23.542600000000053,272.06537000000003,38.7663
2021-12-03 03:00:00,1.9070845,1.9070845,29009.586,23.476280000000035,272.04562000000004,38.97507
2021-12-03 03:20:00,1.7225255000000002,1.7225255000000002,28290.775,22.26400000000001,276.41402999999997,51.31412
2021-12-03 03:40:00,1.3569971,1.3569971,25066.484,19.841640000000037,280.92852999999997,78.111
2021-12-03 04:00:00,1.2489327,1.2489327,23995.137000000002,18.43640000000005,280.59695,82.23691
2021-12-03 04:20:00,0.6420591999999999,0.6420591999999999,21631.475,17.216580000000018,281.11877000000004,88.194084
2021-12-03 04:40:00,1.3611066,1.3611066,23327.843999999997,16.671040000000005,281.8543,83.41028
2021-12-03 05:00:00,1.8897886000000002,1.8897886000000002,24918.191000000003,16.329740000000015,281.49695,78.92244000000001
2021-12-03 05:20:00,2.19937,2.19937,24630.03,15.61930000000001,281.02057,80.09688
2021-12-03 05:40:00,2.4225304,2.4225304,23534.277000000002,14.76968000000005,280.43503,83.81761999999999
2021-12-03 06:00:00,2.0645604,2.0645604,20510.445,14.039500000000034,279.65634,90.4046
2021-12-03 06:20:00,1.4959632999999999,1.4959632999999999,17060.346,13.571070000000018,279.06256,94.51453000000001
2021-12-03 06:40:00,1.4939171,1.4939171,14894.74,13.14987000000002,279.03476,96.26751
2021-12-03 07:00:00,1.3750218,1.3750218,16260.098,12.831960000000038,279.1064,95.28355
2021-12-03 07:20:00,1.6252601999999998,1.6252601999999998,16464.986,12.570460000000026,278.90268,95.03867
2021-12-03 07:40:00,1.9408596000000002,1.9408596000000002,16188.565,12.25466,278.52417,95.309395
2021-12-03 08:00:00,1.8095553,1.8095553,14623.372,11.891840000000002,278.14346,96.363014
2021-12-03 08:20:00,1.6665429,1.6665429,13504.399,11.898580000000038,277.99962999999997,97.0807
2021-12-03 08:40:00,1.2789229,1.2789229,22888.965,14.216820000000038,278.17596000000003,85.69189
2021-12-03 09:00:00,1.298333,1.298333,26834.676,17.70962000000003,278.19336,67.66733
2021-12-03 09:20:00,1.0256764,1.0256764,28276.287,21.214380000000006,277.29565,51.898758
2021-12-03 09:40:00,0.92051375,0.92051375,28776.303,23.514600000000033,276.01572000000004,43.5307
2021-12-03 10:00:00,1.5017972,1.5017972,29001.022999999997,24.7509,275.45325,39.14607
2021-12-03 10:20:00,2.267798,2.267798,29091.0,25.407430000000033,275.50955,37.031883
2021-12-03 10:40:00,2.7139153,2.7139153,29098.183999999997,25.50698,275.89172,36.9073
2021-12-03 11:00:00,2.7037183999999996,2.7037183999999996,28988.272999999997,25.078270000000032,276.25003,39.326904
2021-12-03 11:20:00,2.499547,2.499547,28491.166,23.596950000000053,278.76382,48.358463
2021-12-03 11:40:00,2.2062027000000004,2.2062027000000004,26274.007999999998,20.493500000000036,282.20867999999996,71.37635999999999
2021-12-03 12:00:00,2.4324567000000004,2.4324567000000004,25187.006,18.82480000000004,282.11432,77.6351
2021-12-03 12:20:00,1.7967592000000001,1.7967592000000001,23017.308999999997,17.71908000000002,282.40628,85.33306999999999
2021-12-03 12:40:00,2.1703353,2.1703353,22162.19,16.784080000000017,283.3438,87.4549
2021-12-03 13:00:00,2.3141517999999994,2.3141517999999994,21555.03,15.900080000000004,282.61475,88.61635600000001
2021-12-03 13:20:00,2.3904490000000003,2.3904490000000003,22562.772999999997,15.393400000000042,281.96875,86.43715
2021-12-03 13:40:00,2.5818498,2.5818498,23667.947,15.148600000000044,281.24005,83.372284
2021-12-03 14:00:00,2.3553956,2.3553956,23994.222999999998,14.916530000000026,280.58582,82.31851
2021-12-03 14:20:00,0.7391774999999999,0.7391774999999999,21019.205,14.220000000000026,280.46542,89.339714
2021-12-03 14:40:00,1.8566496,1.8566496,20889.86,13.914500000000034,280.28424,89.4483
2021-12-03 15:00:00,2.4806852000000004,2.4806852000000004,19658.025,13.572000000000005,280.10278,91.71786
2021-12-03 15:20:00,2.2506185000000003,2.2506185000000003,16865.416,13.199880000000007,280.0525,94.72549000000001
2021-12-03 15:40:00,2.4398607999999995,2.4398607999999995,14881.02,12.937700000000007,279.93646,96.04220600000001
2021-12-03 16:00:00,2.6686704,2.6686704,18299.516,13.038049999999998,279.7077,93.37403
2021-12-03 16:20:00,3.0113184,3.0113184,22033.152000000002,13.423400000000017,279.56372000000005,87.61581
2021-12-03 16:40:00,3.606479,3.606479,26416.686,16.28552000000002,280.07903999999996,70.71
2021-12-03 17:00:00,1.4233022,1.4233022,27696.727000000003,19.297799999999995,280.01575,59.44376
2021-12-03 17:20:00,1.1772438,1.1772438,28273.262000000002,21.813750000000027,277.52002000000005,51.986999999999995
2021-12-03 17:40:00,1.6326745,1.6326745,28456.459,22.999600000000047,276.68118,49.115414
2021-12-03 18:00:00,2.0623198,2.0623198,28455.379,23.652250000000038,277.08936,49.117622
2021-12-03 18:20:00,5.33812,5.33812,28017.0,22.304560000000038,276.61905,55.437073
2021-12-03 18:40:00,6.0326,6.0326,27846.385,21.15103000000005,276.4199,57.574936
2021-12-03 19:00:00,4.952271,4.952271,27184.256,20.646400000000032,279.26126,64.627045
2021-12-03 19:20:00,3.5518203,3.5518203,25031.652000000002,18.296960000000013,286.08057,78.452614
2021-12-03 19:40:00,1.5034045,1.5034045,22742.0,17.59695000000005,283.20563,86.034325
2021-12-03 20:00:00,2.6003964,2.6003964,24231.178,17.528960000000037,282.60934,81.63454
2021-12-03 20:20:00,2.5987072,2.5987072,22288.0,16.678030000000035,282.4789,87.09192
2021-12-03 20:40:00,1.738607,1.738607,22152.32,16.750200000000007,282.5019,87.43039
2021-12-03 21:00:00,2.065087,2.065087,23055.412,16.39450000000005,282.25775,85.05211
2021-12-03 21:20:00,1.9675453,1.9675453,22279.0,16.182299999999998,282.2311,86.67621
2021-12-03 21:40:00,1.9961644,1.9961644,18455.066000000003,15.181880000000035,282.12823,92.79819499999999
2021-12-03 22:00:00,1.9428822000000001,1.9428822000000001,13543.608,14.252949999999998,281.29224,97.02221
2021-12-03 22:20:00,1.9188405,1.9188405,11879.151000000002,13.658600000000035,280.3205,97.92511999999999
2021-12-03 22:40:00,1.9907105999999999,1.9907105999999999,9614.0,13.101950000000045,279.5796,98.68473
2021-12-03 23:00:00,1.7136865000000001,1.7136865000000001,7918.0,12.597530000000004,278.2903,99.14789
2021-12-03 23:20:00,0.7811501999999999,0.7811501999999999,10382.304,11.964230000000045,277.55695,98.30941999999999
2021-12-03 23:40:00,0.47881022,0.47881022,9031.0,11.606700000000044,277.20395,98.93646
2021-12-04 00:00:00,1.1808239999999999,1.1808239999999999,11034.486,12.671350000000016,278.53552,98.223434
2021-12-04 00:20:00,1.5640805,1.5640805,11081.347,12.73440000000005,278.40362999999996,98.18878000000001
2021-12-04 00:40:00,0.9265257,0.9265257,21737.117000000002,14.827020000000005,278.9093,88.31871
2021-12-04 01:00:00,1.6923883999999998,1.6923883999999998,26169.272999999997,17.93066000000005,279.38147000000004,72.34808000000001
2021-12-04 01:20:00,1.9072876,1.9072876,27787.28,20.508500000000023,278.6211,58.322230000000005
2021-12-04 01:40:00,1.2688925,1.2688925,28238.531000000003,22.13740000000001,277.10497999999995,52.42259
2021-12-04 02:00:00,1.6891686999999997,1.6891686999999997,28551.854,23.295560000000023,274.8418,47.566154
2021-12-04 02:20:00,1.9231764,1.9231764,28784.0,24.04366000000005,273.46008,43.40625
2021-12-04 02:40:00,1.9242413,1.9242413,28813.112999999998,24.277500000000032,272.06537000000003,42.913445
2021-12-04 03:00:00,1.8541763,1.8541763,28718.799,24.06630000000001,272.04562000000004,44.56742
2021-12-04 03:20:00,2.0144024,2.0144024,28062.132999999998,22.814900000000023,276.41402999999997,54.594025
2021-12-04 03:40:00,1.7429705000000002,1.7429705000000002,25135.164,20.050440000000037,280.92852999999997,77.79154
2021-12-04 04:00:00,0.8804799000000001,0.8804799000000001,21948.547000000002,18.51170000000002,280.59695,87.8061
2021-12-04 04:20:00,1.3941584999999999,1.3941584999999999,22484.688,17.525750000000016,281.11877000000004,86.2485
2021-12-04 04:40:00,2.3682337,2.3682337,23455.115,16.741360000000046,281.8543,84.09278
2021-12-04 05:00:00,2.066558,2.066558,22444.01,15.881619999999998,281.49695,86.72418
2021-12-04 05:20:00,1.9498955000000002,1.9498955000000002,21601.445,15.26382000000001,281.02057,88.53497
2021-12-04 05:40:00,1.6207273000000002,1.6207273000000002,20578.0,14.803550000000028,280.43503,90.28310400000001
2021-12-04 06:00:00,1.3343832,1.3343832,19968.246,14.321619999999996,279.65634,90.93338
2021-12-04 06:20:00,1.9956286,1.9956286,19815.162,13.915500000000007,279.06256,91.46840999999999
2021-12-04 06:40:00,2.1484315,2.1484315,17064.055,13.525930000000017,279.03476,94.46882
2021-12-04 07:00:00,2.2902462000000003,2.2902462000000003,16163.233999999999,13.371120000000019,279.1064,95.26127
2021-12-04 07:20:00,2.2162535,2.2162535,18098.21,13.704300000000046,278.90268,93.52431
2021-12-04 07:40:00,2.4442093,2.4442093,22130.27,13.938300000000027,278.52417,87.42716
2021-12-04 08:00:00,2.3751889999999998,2.3751889999999998,23416.346,13.917300000000012,278.14346,84.191284
2021-12-04 08:20:00,2.33587,2.33587,24576.158,14.548120000000038,277.99962999999997,80.32316999999999
2021-12-04 08:40:00,3.0620375,3.0620375,26586.808999999997,16.499630000000025,278.17596000000003,69.50379000000001
2021-12-04 09:00:00,0.87863404,0.87863404,27385.31,18.57943,278.19336,62.747124
2021-12-04 09:20:00,2.6078330000000003,2.6078330000000003,27888.314,21.04177000000004,277.29565,57.140877
2021-12-04 09:40:00,1.3938125,1.3938125,28194.452999999998,22.702660000000037,276.01572000000004,53.05965
2021-12-04 10:00:00,2.9594848,2.9594848,28937.025,25.20350000000002,275.45325,40.413895000000004
2021-12-04 10:20:00,2.8865345000000002,2.8865345000000002,29064.146,25.989370000000008,275.50955,37.682224
2021-12-04 10:40:00,2.7503664,2.7503664,29047.0,25.947960000000023,275.89172,38.187313
2021-12-04 11:00:00,2.4595267999999995,2.4595267999999995,28903.0,25.359340000000035,276.25003,41.084255
2021-12-04 11:20:00,1.834675,1.834675,28048.0,23.98428000000001,278.76382,54.601875
2021-12-04 11:40:00,0.65057826,0.65057826,21983.291,21.93734000000001,282.20867999999996,87.58176999999999
2021-12-04 12:00:00,2.4380367,2.4380367,25239.004,21.172270000000022,282.11432,76.24439
2021-12-04 12:20:00,5.839124,5.839124,27528.256,19.60830000000004,282.40628,61.1592
2021-12-04 12:40:00,3.7105812999999994,3.7105812999999994,27023.0,18.32186000000001,283.3438,66.03094
2021-12-04 13:00:00,3.3033156000000004,3.3033156000000004,26407.068,17.800900000000013,282.61475,70.78409
2021-12-04 13:20:00,3.6602125,3.6602125,25872.0,17.436500000000027,281.96875,74.12602
2021-12-04 13:40:00,3.6562083,3.6562083,25871.0,17.183220000000006,281.24005,74.14652
2021-12-04 14:00:00,3.0136635,3.0136635,24984.0,16.706570000000003,280.58582,78.31071999999999
2021-12-04 14:20:00,2.692275,2.692275,23318.037,16.39834000000002,280.46542,83.50048000000001
2021-12-04 14:40:00,3.5090343999999996,3.5090343999999996,22975.287,16.23657000000003,280.28424,85.04008
2021-12-04 15:00:00,3.3811376,3.3811376,19032.1,15.548850000000016,280.10278,92.56886999999999
2021-12-04 15:20:00,2.656213,2.656213,13352.171999999999,14.745080000000028,280.0525,97.20192
2021-12-04 15:40:00,1.6455535,1.6455535,10720.0,14.264120000000048,279.93646,98.38020999999999
2021-12-04 16:00:00,2.2082117,2.2082117,10944.461000000001,14.190550000000028,279.7077,98.05326
2021-12-04 16:20:00,1.8589103,1.8589103,12417.0,14.071130000000037,279.56372000000005,97.71751400000001
2021-12-04 16:40:00,2.3716292,2.3716292,17120.057,14.87927000000002,280.07903999999996,94.52659
2021-12-04 17:00:00,2.2638228,2.2638228,23713.0,16.946619999999996,280.01575,83.11970500000001
2021-12-04 17:20:00,1.4840726,1.4840726,26920.0,19.67977000000002,277.52002000000005,66.73233
2021-12-04 17:40:00,2.2122352000000003,2.2122352000000003,28096.0,22.248800000000013,276.68118,54.357304000000006
2021-12-04 18:00:00,3.3362632000000003,3.3362632000000003,28968.387000000002,23.99200000000002,277.08936,39.7355
2021-12-04 18:20:00,3.6551733,3.6551733,29256.0,24.79928000000001,276.61905,33.36034
2021-12-04 18:40:00,4.0553317,4.0553317,29312.0,24.953360000000032,276.4199,31.880627
2021-12-04 19:00:00,4.164651,4.164651,29257.295,24.455000000000037,279.26126,33.34375
2021-12-04 19:20:00,3.7285447,3.7285447,29014.0,23.062400000000025,286.08057,38.849377000000004
2021-12-04 19:40:00,2.8692095,2.8692095,28149.0,20.09450000000004,283.20563,53.40596800000001
2021-12-04 20:00:00,1.9761992,1.9761992,26200.007999999998,18.20303000000001,282.60934,72.10240999999999
2021-12-04 20:20:00,2.0717754,2.0717754,25262.639,16.992850000000033,282.4789,77.292694
2021-12-04 20:40:00,2.024326,2.024326,23696.0,15.734340000000033,282.5019,83.36227
2021-12-04 21:00:00,2.0612009,2.0612009,22688.006,14.879420000000039,282.25775,86.06309
2021-12-04 21:20:00,2.15205,2.15205,22031.193,14.126550000000007,282.2311,87.67057
2021-12-04 21:40:00,2.65247,2.65247,22901.06,13.513020000000038,282.12823,85.60942
2021-12-04 22:00:00,2.7437205000000002,2.7437205000000002,24867.041,13.232500000000016,281.29224,79.14064
2021-12-04 22:20:00,2.2976484,2.2976484,23962.0,12.444900000000017,280.3205,82.40024
2021-12-04 22:40:00,2.2903724,2.2903724,23275.541,11.796840000000033,279.5796,84.48659
2021-12-04 23:00:00,2.2025032,2.2025032,21897.781000000003,11.003800000000012,278.2903,87.92088000000001
2021-12-04 23:20:00,2.153334,2.153334,20128.5,10.222620000000006,277.55695,90.97876
2021-12-04 23:40:00,2.2293112,2.2293112,18849.217,9.661280000000033,277.20395,92.73711999999999
2021-12-05 00:00:00,2.0004573,2.0004573,12319.006000000001,13.331140000000005,278.53552,97.57775
2021-12-05 00:20:00,2.1157098,2.1157098,14318.364,13.632780000000027,278.40362999999996,96.46363000000001
2021-12-05 00:40:00,2.5525355,2.5525355,23387.612999999998,16.159840000000028,278.9093,84.2394
2021-12-05 01:00:00,2.8401104999999998,2.8401104999999998,26194.88,18.395399999999995,279.38147000000004,72.15836999999999
2021-12-05 01:20:00,2.5954037,2.5954037,27496.527000000002,21.035000000000025,278.6211,61.576693999999996
2021-12-05 01:40:00,2.3660452000000003,2.3660452000000003,28336.137000000002,23.42007000000001,277.10497999999995,51.0
2021-12-05 02:00:00,2.1957072999999996,2.1957072999999996,28743.209,24.67830000000004,274.8418,44.09375
2021-12-05 02:20:00,1.9989932000000001,1.9989932000000001,28880.0,25.257960000000026,273.46008,41.4375
2021-12-05 02:40:00,1.9817379000000002,1.9817379000000002,28926.076,25.36974000000004,272.06537000000003,40.632645000000004
2021-12-05 03:00:00,1.5119770000000001,1.5119770000000001,28918.615,25.24648000000002,272.04562000000004,40.75519
2021-12-05 03:20:00,1.3995582,1.3995582,27598.062,23.867940000000033,276.41402999999997,59.652912
2021-12-05 03:40:00,1.6222935,1.6222935,25062.748,21.90316000000001,280.92852999999997,78.20589
2021-12-05 04:00:00,2.3008835,2.3008835,24542.201,20.54000000000002,280.59695,80.39218000000001
2021-12-05 04:20:00,1.8771745,1.8771745,23702.604,19.774840000000037,281.11877000000004,83.30451
2021-12-05 04:40:00,1.5350181999999999,1.5350181999999999,22886.897999999997,19.376370000000012,281.8543,85.64774
2021-12-05 05:00:00,0.9645862,0.9645862,19599.129,18.76418000000001,281.49695,91.80011999999999
2021-12-05 05:20:00,1.9781743000000003,1.9781743000000003,20521.133,18.113820000000032,281.02057,90.46799999999999
2021-12-05 05:40:00,1.5907786,1.5907786,18881.725,17.584400000000016,280.43503,92.73266
2021-12-05 06:00:00,2.0604115000000003,2.0604115000000003,18604.922,17.209280000000035,279.65634,93.10088
2021-12-05 06:20:00,1.6534324,1.6534324,21137.917999999998,17.303120000000035,279.06256,89.376335
2021-12-05 06:40:00,1.0516689,1.0516689,18523.98,17.04740000000004,279.03476,93.11829
2021-12-05 07:00:00,1.4769105,1.4769105,19794.468999999997,16.79043000000002,279.1064,91.20931999999999
2021-12-05 07:20:00,1.7343906000000002,1.7343906000000002,17993.607,16.115380000000016,278.90268,93.492615
2021-12-05 07:40:00,1.8042629000000001,1.8042629000000001,16949.145,15.275900000000036,278.52417,94.545654
2021-12-05 08:00:00,1.8550942,1.8550942,15783.261999999999,14.583700000000023,278.14346,95.509224
2021-12-05 08:20:00,1.7572756999999999,1.7572756999999999,17260.0,14.434660000000008,277.99962999999997,94.4336
2021-12-05 08:40:00,1.4267101,1.4267101,24099.672000000002,16.224450000000047,278.17596000000003,82.04162
2021-12-05 09:00:00,1.5405866000000001,1.5405866000000001,27027.38,19.298200000000012,278.19336,66.00693000000001
2021-12-05 09:20:00,1.8281945,1.8281945,28201.092,22.170650000000023,277.29565,52.957165
