time,Wind_speed,Wind_dir,Visibility,Temperature,dewpoint,Humidity
2022-01-13 04:20,1.6484472,182.54588,21295.363,287.60922,281.11877,89.14529
2022-01-13 04:40,1.591268,190.82608,19952.434,286.94727,281.8543,91.34627
2022-01-13 05:00,1.5895206,230.26758,19811.93,286.6489,281.49695,91.52094
2022-01-13 05:20,2.0098338,241.04495,17668.098,285.48383,281.02057,93.980385
2022-01-13 05:40,1.3560275,275.2715,17707,285.79022,280.43503,93.87702
2022-01-13 06:00,1.8962202,267.80646,16481.014,285.07684,279.65634,95.07299
2022-01-13 06:20,2.0142832,276.8775,19211.102,285.08356,279.06256,92.24217
2022-01-13 06:40,1.3561041,251.32257,18586.006,284.9115,279.03476,93.03963
2022-01-13 07:00,0.6400942,280.44382,16360.001,284.52277,279.1064,95.1709
2022-01-13 07:20,1.9016211,276.22345,17972,284.27545,278.90268,93.75134
2022-01-13 07:40,1.8876607,271.54523,14150.154,283.4373,278.52417,96.635254
2022-01-13 08:00,1.821088,254.20148,11090.461,282.8943,278.14346,98.14954
2022-01-13 08:20,1.6213614,253.17465,9875.548,282.69794,277.99963,98.62346
2022-01-13 08:40,1.6234664,260.2144,19672.066,284.14328,278.17596,91.7382
2022-01-13 09:00,1.6135644,285.9445,24845.914,286.7329,278.19336,79.22359
2022-01-13 09:20,1.5217301,305.54184,26992.898,289.3341,277.29565,66.24339
2022-01-13 09:40,1.8915837,316.07214,28391.203,291.4107,276.01572,50.075066
2022-01-13 10:00,2.196619,292.15244,28860.846,292.29678,275.45325,41.89601
2022-01-13 10:20,2.87042,286.62387,28915.559,292.42755,275.50955,40.817272
2022-01-13 10:40,2.937459,297.7682,28956.947,292.2425,275.89172,40.042446
2022-01-13 11:00,3.2889605,306.7063,28849.27,291.8716,276.25003,42.094048
2022-01-13 11:20,2.0547676,291.75858,27772.543,290.90387,278.76382,58.484634
2022-01-13 11:40,1.5187839,269.3664,23597.893,289.5005,282.20868,83.62529
2022-01-13 12:00,1.9543236,254.26866,22513.799,288.54315,282.11432,86.62532
2022-01-13 12:20,1.7930055,253.07678,20041.5,287.31146,282.40628,91.162224
2022-01-13 12:40,1.5246044,248.42603,18524.69,286.14905,283.3438,93.18494
2022-01-13 13:00,2.0120056,237.8008,19326.969,285.58563,282.61475,92.20265
2022-01-13 13:20,2.714094,246.90292,17982.244,284.67133,281.96875,93.55912
2022-01-13 13:40,1.9303745,285.8998,16368.854,283.7774,281.24005,95.068634
2022-01-13 14:00,1.8954124,264.15015,16041.253,283.15872,280.58582,95.45076
2022-01-13 14:20,1.4696201,276.16617,15733.001,282.72238,280.46542,95.689255
2022-01-13 14:40,1.7450893,275.1132,16151.128,282.34216,280.28424,95.389465
2022-01-13 15:00,1.9898906,259.448,15182.4,281.8542,280.10278,96.05253
2022-01-13 15:20,1.9778798,265.22595,12894.87,281.3236,280.0525,97.340096
2022-01-13 15:40,1.6310527,252.337,11664.845,280.8303,279.93646,97.84896
2022-01-13 16:00,1.968797,259.45334,11483.899,280.53958,279.7077,98.04374
2022-01-13 16:20,2.002303,254.72807,10560.125,280.27536,279.56372,98.28192
2022-01-13 16:40,1.8926327,268.99347,19969.88,282.14386,280.07904,91.25912
2022-01-13 17:00,2.1054316,280.88037,25396.016,285.1051,280.01575,76.65637
2022-01-13 17:20,1.605695,293.75574,27099.076,287.9559,277.52002,65.379776
2022-01-13 17:40,1.8763723,307.0542,28215.615,290.50446,276.68118,52.775337
2022-01-13 18:00,2.1124473,311.85095,28743.193,291.94135,277.08936,44.13755
2022-01-13 18:20,2.533854,317.82065,29047.873,292.99768,276.61905,38.148033
2022-01-13 18:40,2.9382005,319.99475,29137.35,293.46466,276.4199,36.062943
2022-01-13 19:00,3.46611,319.79428,29064.48,293.3198,279.26126,37.78125
2022-01-13 19:20,3.2724643,314.893,28469.434,292.07086,286.08057,48.808006
2022-01-13 19:40,3.2744443,319.88263,27333.14,289.75153,283.20563,63.064026
2022-01-13 20:00,3.1042109,329.07068,26461.254,287.4626,282.60934,70.308876
2022-01-13 20:20,2.8762186,333.07428,25541.828,286.20807,282.4789,75.98546
2022-01-13 20:40,2.5008118,328.7299,24155.21,285.1682,282.5019,81.897385
2022-01-13 21:00,2.3757963,326.27213,23227.22,284.4884,282.25775,84.75947
2022-01-13 21:20,2.1161337,258.82825,21730.041,283.6891,282.2311,88.24994
2022-01-13 21:40,1.8663687,277.598,20420.055,283.4497,282.12823,90.593895
2022-01-13 22:00,2.393261,248.70119,19004.045,282.50775,281.29224,92.54751
2022-01-13 22:20,1.7688624,269.63992,16506.088,281.6897,280.3205,95.04417
2022-01-13 22:40,1.60298,263.95367,17730.03,281.79138,279.5796,94.00134
2022-01-13 23:00,2.0256557,273.1665,17930.215,281.72534,278.2903,93.76708
2022-01-13 23:20,1.8528781,268.80508,13578.187,280.7917,277.55695,97.01144
2022-01-13 23:40,1.9805797,266.01248,11756.139,280.126,277.20395,97.67427
2022-01-14 00:00,1.3609174,215.80566,1496.8102,280.1717,278.53552,99.94178
2022-01-14 00:20,1.1117697,214.93457,194.402,279.8728,278.40363,99.98411
2022-01-14 00:40,0.5881979,209.08542,13875.4,281.4095,278.9093,96.724945
2022-01-14 01:00,0.28675583,202.57008,23265.125,284.81982,279.38147,84.57199
2022-01-14 01:20,0.16295072,138.25705,26214.87,287.29373,278.6211,72.07194
2022-01-14 01:40,0.73722327,76.54401,27474.697,288.52188,277.10498,61.781403
2022-01-14 02:00,0.2844359,77.5865,28127.635,289.38202,274.8418,54.004005
2022-01-14 02:20,0.2946382,212.27226,28281.705,289.77667,273.46008,51.78538
2022-01-14 02:40,0.8687099,216.40218,28407.363,289.91284,272.06537,49.94073
2022-01-14 03:00,1.2468579,244.66327,28331.291,289.8487,272.04562,51.102154
2022-01-14 03:20,2.4275415,258.34836,27588.33,289.2018,276.41403,60.51115
2022-01-14 03:40,2.1186984,261.54184,24795.863,287.47174,280.92853,79.35246
2022-01-14 04:00,1.5615355,209.36537,21601.324,286.07892,280.59695,88.50479
2022-01-14 04:20,2.1860244,203.19675,20793.26,285.30615,281.11877,90.050476
2022-01-14 04:40,1.753516,209.67403,18241.305,284.0539,281.8543,93.3531
2022-01-14 05:00,1.2423176,187.01498,19080.615,283.56598,281.49695,92.362144
2022-01-14 05:20,0.5206277,250.76277,17635.25,282.71753,281.02057,94.0003
2022-01-14 05:40,2.00815,220.63774,21078.822,282.66547,280.43503,89.55044
2022-01-14 06:00,1.9121075,229.39902,20294.434,282.21906,279.65634,90.723015
2022-01-14 06:20,2.175522,218.4971,19406.174,281.80313,279.06256,92.02531
2022-01-14 06:40,2.059597,233.44511,17943.057,281.26843,279.03476,93.70853
2022-01-14 07:00,1.9537205,264.23752,16373.155,280.81796,279.1064,95.060875
2022-01-14 07:20,2.1251886,260.91443,13783.219,280.45172,278.90268,96.848976
2022-01-14 07:40,1.979589,258.84128,12168.129,280.047,278.52417,97.764595
2022-01-14 08:00,2.067675,253.0186,11545.459,279.78662,278.14346,97.98006
2022-01-14 08:20,1.9803419,240.86053,10488.432,279.53217,277.99963,98.4193
2022-01-14 08:40,1.9559002,263.90744,18140.773,281.2844,278.17596,93.55728
2022-01-14 09:00,1.6691542,266.113,23924.516,284.2519,278.19336,82.62485
2022-01-14 09:20,1.3650795,285.21292,26294.002,287.48334,277.29565,71.53887
2022-01-14 09:40,1.7158779,298.9314,27536.973,289.9129,276.01572,61.2034
2022-01-14 10:00,1.7869418,294.24188,28447.453,291.36136,275.45325,49.15625
2022-01-14 10:20,2.1684597,294.67453,28853.91,292.44025,275.50955,42.047348
2022-01-14 10:40,2.7531705,300.33377,29077.684,292.9646,275.89172,37.49552
2022-01-14 11:00,2.8816283,300.98138,28938.166,292.90314,276.25003,40.339256
2022-01-14 11:20,2.6791708,302.75244,28183.879,291.89563,278.76382,53.045567
2022-01-14 11:40,2.7658408,325.47467,25985.295,289.2448,282.20868,73.31285
2022-01-14 12:00,3.0127645,341.81995,25222.29,287.23108,282.11432,77.45062
2022-01-14 12:20,2.9381242,340.2959,24958.615,285.9879,282.40628,78.65998
2022-01-14 12:40,2.636675,335.40662,23989.72,284.9563,283.3438,82.43648
2022-01-14 13:00,2.3768342,332.0493,23689.299,284.21985,282.61475,83.41605
2022-01-14 13:20,2.3823118,266.96313,22985.69,283.5136,281.96875,85.40146
2022-01-14 13:40,1.4463141,251.43529,18725.742,282.12228,281.24005,92.830696
2022-01-14 14:00,1.941636,264.58978,20109,281.92245,280.58582,91.13076
2022-01-14 14:20,2.266791,258.01907,19757.38,281.27512,280.46542,91.62548
2022-01-14 14:40,1.8970964,255.31667,18059.045,280.60223,280.28424,93.612015
2022-01-14 15:00,2.071869,267.76135,20076.254,281.0193,280.10278,91.03383
2022-01-14 15:20,1.8166561,257.49106,18716.18,280.7622,280.0525,92.736855
2022-01-14 15:40,1.7610728,231.73492,14700.139,279.7613,279.93646,96.29695
2022-01-14 16:00,1.8832824,229.92696,13209.614,279.1795,279.7077,97.26354
2022-01-14 16:20,1.9187678,228.0614,11890.59,278.78397,279.56372,97.75759
2022-01-14 16:40,1.5871824,243.4551,20620,280.74152,280.07904,90.23189
2022-01-14 17:00,1.8591566,259.47568,25277,283.99646,280.01575,77.32168
2022-01-14 17:20,1.5498962,265.2571,27245,287.24298,277.52002,64.07851
2022-01-14 17:40,2.355902,263.68085,28254.113,289.96512,276.68118,52.24356
2022-01-14 18:00,3.0507438,266.31055,28820.645,291.2175,277.08936,42.643917
2022-01-14 18:20,2.7871952,283.95444,29003,292.3022,276.61905,38.96875
2022-01-14 18:40,2.6981852,281.7446,29173.57,292.9762,276.4199,35.296406
2022-01-14 19:00,2.7319448,282.7597,29114.307,292.9971,279.26126,36.584087
2022-01-14 19:20,2.2734406,272.81873,28426.06,291.9002,286.08057,49.398872
2022-01-14 19:40,2.1051824,254.71483,24928.158,289.23706,283.20563,78.804726
2022-01-14 20:00,2.3324056,238.92708,22763.115,286.93225,282.60934,85.9787
2022-01-14 20:20,2.182104,267.38977,21103.572,285.8125,282.4789,89.40025
2022-01-14 20:40,2.1225746,216.70525,18782.564,284.74915,282.5019,92.81842
2022-01-14 21:00,2.0467482,225.57362,17295.553,283.99646,282.25775,94.393875
2022-01-14 21:20,1.9170971,247.66315,16758.402,283.51874,282.2311,94.86398
2022-01-14 21:40,2.089803,243.72437,16260.941,282.87317,282.12823,95.20826
2022-01-14 22:00,1.4869137,240.70264,16651.45,282.48627,281.29224,94.9122
2022-01-14 22:20,1.7445935,283.18762,18953.215,282.51758,280.3205,92.67327
2022-01-14 22:40,1.878584,267.54282,19538,282.29694,279.5796,91.92841
2022-01-14 23:00,2.146476,244.12848,17523.521,281.7602,278.2903,94.1773
2022-01-14 23:20,1.9309127,242.02003,13723.034,281.2335,277.55695,96.8986
2022-01-14 23:40,1.6773895,241.25226,12244.519,280.69183,277.20395,97.67867
2022-01-15 00:00,1.3464717,276.8478,54.826885,280.41943,278.53552,99.99593
2022-01-15 00:20,1.1589313,274.57474,62.293182,280.37125,278.40363,100.019485
2022-01-15 00:40,0.9509026,287.3996,88.383316,280.717,278.9093,99.9882
2022-01-15 01:00,1.0567404,293.39203,15206.83,282.2259,279.38147,95.84135
2022-01-15 01:20,1.6520023,344.49643,24780.219,285.36664,278.6211,79.50504
2022-01-15 01:40,1.4197161,7.2023234,26854.74,287.13806,277.10498,67.43113
2022-01-15 02:00,0.67019826,37.366684,27652.227,288.7341,274.8418,59.84375
2022-01-15 02:20,0.37018383,94.29849,28244.082,290.1537,273.46008,52.2826
2022-01-15 02:40,0.3820903,204.44153,28595.242,291.03778,272.06537,46.8125
2022-01-15 03:00,1.3190264,248.40672,28640.457,291.37534,272.04562,45.99209
2022-01-15 03:20,2.914108,259.87674,27912.512,290.49243,276.41403,56.738537
2022-01-15 03:40,3.1943843,264.49747,25574.074,287.81497,280.92853,75.617805
2022-01-15 04:00,2.2547069,238.5418,22425.295,285.76877,280.59695,86.78011
2022-01-15 04:20,2.0023377,229.04192,21119.723,284.92847,281.11877,89.37654
2022-01-15 04:40,2.3547592,287.38928,21225.2,284.2848,281.8543,89.2406
2022-01-15 05:00,1.5534724,262.91934,18260.596,283.3555,281.49695,93.404655
2022-01-15 05:20,1.8784441,222.55486,18645.537,282.90656,281.02057,93.029594
2022-01-15 05:40,2.3017774,243.24712,18262.75,282.48282,280.43503,93.420425
2022-01-15 06:00,2.198073,246.22592,16650.38,282.0197,279.65634,95.00289
2022-01-15 06:20,2.099335,240.12897,15386,281.5878,279.06256,95.87866
2022-01-15 06:40,1.7067972,239.52388,14172.5,281.562,279.03476,96.680824
2022-01-15 07:00,2.0125523,241.60168,12970,281.47073,279.1064,97.3283
2022-01-15 07:20,1.7846512,239.86348,11233.331,281.26178,278.90268,98.14293
2022-01-15 07:40,1.9491765,232.3298,9265,280.32062,278.52417,98.765594
2022-01-15 08:00,1.980636,233.36687,8475.162,279.68134,278.14346,98.98599
2022-01-15 08:20,1.7292576,241.70396,8395.029,279.72192,277.99963,99.02987
2022-01-15 08:40,1.7751207,244.73091,17220.115,281.16858,278.17596,94.43754
2022-01-15 09:00,1.8043635,272.01617,24076,284.3717,278.19336,82.1877
2022-01-15 09:20,1.6886573,277.93002,26860,287.4532,277.29565,67.422
2022-01-15 09:40,1.8007272,296.2805,28117.414,289.81104,276.01572,54.110855
2022-01-15 10:00,1.9250088,293.56024,28603.414,291.27527,275.45325,46.666416
2022-01-15 10:20,2.8037558,296.91727,28942.557,292.4443,275.50955,40.256966
2022-01-15 10:40,2.7233737,300.9573,29122.049,293.07535,275.89172,36.46941
2022-01-15 11:00,2.7405477,304.74887,29148.453,293.05743,276.25003,35.85596
2022-01-15 11:20,2.4002204,304.3558,28469,291.93115,278.76382,48.567524
2022-01-15 11:40,2.2519772,328.43912,25902.469,289.17664,282.20868,73.82817
2022-01-15 12:00,2.2887514,336.74066,25147.281,287.20605,282.11432,77.82577
2022-01-15 12:20,2.7356367,351.37912,24803.88,285.91022,282.40628,79.43228
2022-01-15 12:40,2.548096,0.3443293,23819.924,284.87115,283.3438,82.87799
2022-01-15 13:00,1.6587346,244.64247,21661.447,283.83664,282.61475,88.363106
2022-01-15 13:20,2.012303,238.45992,18947.604,282.7456,281.96875,92.6115
2022-01-15 13:40,1.7385755,239.98499,17826,282.26074,281.24005,93.81395
2022-01-15 14:00,1.9389566,224.5864,17904,281.9494,280.58582,93.78017
2022-01-15 14:20,1.3616416,231.2602,18032.045,282.29822,280.46542,93.64412
2022-01-15 14:40,1.2253933,296.40082,18160.508,282.359,280.28424,93.606064
2022-01-15 15:00,1.615308,278.1645,19169.182,282.03836,280.10278,92.35191
2022-01-15 15:20,2.355539,235.5322,17307.377,281.1372,280.0525,94.40147
2022-01-15 15:40,1.8936452,217.89285,12429.446,280.4281,279.93646,97.45853
2022-01-15 16:00,2.0495296,232.4509,11316.227,279.9655,279.7077,98.05399
2022-01-15 16:20,1.7710891,231.75882,11428,279.5337,279.56372,97.85414
2022-01-15 16:40,1.0898378,255.96971,20101.559,281.5323,280.07904,90.94133
2022-01-15 17:00,1.3267206,271.54294,24579.258,284.59247,280.01575,80.229065
2022-01-15 17:20,1.6239117,294.6834,27424.152,288.2337,277.52002,62.374878
2022-01-15 17:40,1.9351009,297.22867,28532,290.5761,276.68118,47.950768
2022-01-15 18:00,2.049062,301.08917,28964.658,292.07504,277.08936,39.851692
2022-01-15 18:20,2.2605345,296.09372,29206.793,293.0802,276.61905,34.541653
2022-01-15 18:40,2.1729596,294.7984,29277.094,293.5667,276.4199,32.78721
2022-01-15 19:00,2.26391,292.2653,29257.707,293.55066,279.26126,33.266083
2022-01-15 19:20,2.097739,275.39352,28455.062,292.46652,286.08057,49.03651
2022-01-15 19:40,2.301181,237.2381,25249,289.75015,283.20563,77.35844
2022-01-15 20:00,1.8505296,234.2691,23010.828,287.48206,282.60934,85.36488
2022-01-15 20:20,2.082885,229.34418,22299.111,286.33972,282.4789,86.99779
2022-01-15 20:40,1.912184,261.30307,20315.623,285.2702,282.5019,90.7714
2022-01-15 21:00,1.6786774,291.042,19441.51,284.42035,282.25775,92.02542
2022-01-15 21:20,2.304647,326.1187,20589.072,283.80457,282.2311,90.41379
2022-01-15 21:40,1.9298235,318.6611,20843.686,283.05212,282.12823,89.936874
2022-01-15 22:00,1.9187214,312.6505,22285.668,282.70764,281.29224,87.095764
2022-01-15 22:20,2.3814275,315.30035,22702.596,282.28308,280.3205,86.14212
2022-01-15 22:40,1.7725693,291.17258,21237.14,281.62598,279.5796,89.20099
2022-01-15 23:00,2.3283205,239.09865,20687.812,281.0805,278.2903,90.266075
2022-01-15 23:20,2.106774,244.37541,17290.205,280.37128,277.55695,94.349236
2022-01-15 23:40,2.1259794,256.23117,14444.26,279.97125,277.20395,96.389984
2022-01-16 00:00,1.7649626,233.77332,6600.721,279.59695,278.53552,99.48879
2022-01-16 00:20,1.6467116,234.45927,6349.6455,279.14874,278.40363,99.59477
2022-01-16 00:40,1.4968929,246.2594,13613.363,280.32947,278.9093,96.94052
2022-01-16 01:00,1.345039,246.57263,22732.684,283.1494,279.38147,86.10842
2022-01-16 01:20,1.4484082,273.6927,25595.438,285.43362,278.6211,75.6875
2022-01-16 01:40,1.4453984,300.7205,26877.172,287.00232,277.10498,67.23728
2022-01-16 02:00,1.4948531,277.4709,27580,288.45197,274.8418,60.640247
2022-01-16 02:20,1.9698994,268.2813,27837,289.43738,273.46008,57.8125
2022-01-16 02:40,1.9164917,277.9756,28034.441,290.3786,272.06537,55.3125
2022-01-16 03:00,2.093328,286.0541,28234.25,290.88678,272.04562,52.503662
2022-01-16 03:20,2.3729515,272.5141,27580.11,290.3211,276.41403,60.536057
2022-01-16 03:40,1.8507886,227.50067,22756.271,288.1745,280.92853,85.934456
2022-01-16 04:00,2.102016,196.13156,20724.512,286.04556,280.59695,90.09706
2022-01-16 04:20,2.0416367,209.57759,19926.002,284.9418,281.11877,91.31498
2022-01-16 04:40,2.038849,230.5212,18590,284.15088,281.8543,93.06172
2022-01-16 05:00,1.8672603,217.86609,17030,283.3368,281.49695,94.52681
2022-01-16 05:20,1.9888712,230.28433,16430.016,282.79654,281.02057,95.14862
2022-01-16 05:40,2.0382924,218.40715,14610.449,282.25128,280.43503,96.47922
2022-01-16 06:00,1.8255312,213.90862,13325,281.82056,279.65634,97.08932
2022-01-16 06:20,1.4263746,197.44722,14499.634,281.62183,279.06256,96.37966
2022-01-16 06:40,1.8940351,218.38004,16659.223,281.74023,279.03476,94.91223
2022-01-16 07:00,1.9288156,238.94855,12482,280.98846,279.1064,97.60621
2022-01-16 07:20,1.438502,272.53885,11130.381,280.3899,278.90268,98.195076
2022-01-16 07:40,1.8259128,247.32893,10203,280.10706,278.52417,98.5
2022-01-16 08:00,1.8216974,232.82979,9731.009,279.86514,278.14346,98.669754
2022-01-16 08:20,1.7629408,227.32022,8766.459,279.5315,277.99963,98.92242
2022-01-16 08:40,1.5610383,237.87215,17870.238,281.0999,278.17596,93.79602
2022-01-16 09:00,1.2673004,261.77863,23828.967,284.4773,278.19336,82.99815
2022-01-16 09:20,1.3855048,264.23215,26522.734,287.95593,277.29565,69.984505
2022-01-16 09:40,1.6258323,275.3204,27902.107,290.09897,276.01572,56.953857
2022-01-16 10:00,2.1995096,278.64743,28379.07,291.02707,275.45325,50.331528
2022-01-16 10:20,2.1033173,275.72278,28564.143,291.86288,275.50955,47.2558
2022-01-16 10:40,2.105995,289.35242,28728.45,292.45728,275.89172,44.451595
2022-01-16 11:00,2.3737545,286.55548,28643.516,292.34256,276.25003,45.925545
2022-01-16 11:20,2.2042017,283.52844,28021.086,291.6565,278.76382,55.337807
2022-01-16 11:40,1.9281796,263.44116,24739,289.307,282.20868,79.4989
2022-01-16 12:00,1.353666,302.31985,22538.809,287.24838,282.11432,86.48734
2022-01-16 12:20,2.1787474,261.08728,23341.229,286.24402,282.40628,84.18444
2022-01-16 12:40,2.05703,273.13608,21077.191,284.99768,283.3438,89.51793
2022-01-16 13:00,1.7584475,273.54083,20029.1,284.14813,282.61475,91.150154
2022-01-16 13:20,2.1520917,289.19333,18502.05,283.37238,281.96875,93.077675
2022-01-16 13:40,1.6390876,290.10385,17140.695,282.52603,281.24005,94.55029
2022-01-16 14:00,1.5127112,310.05988,17303.482,281.9745,280.58582,94.350914
2022-01-16 14:20,1.9026605,307.48465,17855.596,281.61334,280.46542,93.83435
2022-01-16 14:40,1.9192159,293.85385,16874.559,281.05576,280.28424,94.763695
2022-01-16 15:00,2.220851,250.12662,15437,280.44824,280.10278,95.88817
2022-01-16 15:20,1.8589648,248.8397,12195.342,279.7786,280.0525,97.54113
2022-01-16 15:40,1.7981668,260.16293,11957,279.36386,279.93646,97.69761
2022-01-16 16:00,1.8548336,268.81506,11240.068,279.05652,279.7077,98.07874
2022-01-16 16:20,1.9154221,266.39392,10293.967,278.91168,279.56372,98.42856
2022-01-16 16:40,1.9062403,268.5023,19479.48,280.8876,280.07904,91.96315
2022-01-16 17:00,2.2290003,266.14215,24884.09,284.2706,280.01575,79.043274
2022-01-16 17:20,2.706945,274.0501,27236.54,287.57806,277.52002,64.18097
2022-01-16 17:40,3.2525017,278.0178,28072.69,289.99292,276.68118,54.71875
2022-01-16 18:00,4.0590606,293.54886,28684.389,291.91583,277.08936,45.262306
2022-01-16 18:20,4.4543734,297.08765,28939.623,293.18774,276.61905,40.29717
2022-01-16 18:40,4.298195,297.8044,29084.904,293.96274,276.4199,37.24569
2022-01-16 19:00,4.4130845,299.24603,29085.727,294.11487,279.26126,37.262653
2022-01-16 19:20,3.3718483,296.11795,28451.45,293.00732,286.08057,49.054905
2022-01-16 19:40,2.9556952,306.4468,26500.719,290.28107,283.20563,69.77082
2022-01-16 20:00,2.8974538,302.13333,24756.59,288.2953,282.60934,79.399666
2022-01-16 20:20,2.661461,285.42957,23153.69,287.12097,282.4789,84.90517
2022-01-16 20:40,2.6156807,271.1252,21235.61,286.09836,282.5019,89.144035
2022-01-16 21:00,2.7995577,281.67047,22732,285.4965,282.25775,86.08247
2022-01-16 21:20,2.59027,285.7785,22313.617,284.76746,282.2311,87.03643
2022-01-16 21:40,2.5323315,290.97418,21954.33,284.19955,282.12823,87.83642
2022-01-16 22:00,2.4619555,291.82486,20913.777,283.74542,281.29224,89.795975
2022-01-16 22:20,2.2883666,272.50464,18209.688,283.09222,280.3205,93.4979
2022-01-16 22:40,2.228894,258.58893,15511,282.5028,279.5796,95.76368
2022-01-16 23:00,2.3147779,262.64325,14256.122,282.0929,278.2903,96.51783
2022-01-16 23:20,2.3770335,259.02112,14201.296,281.8096,277.55695,96.605606
2022-01-16 23:40,2.644716,261.4876,14523.606,281.61505,277.20395,96.50139
2022-01-17 00:00,1.4474596,194.09752,7416.013,279.52826,278.53552,99.22083
2022-01-17 00:20,1.2506114,223.48679,212.01865,279.0995,278.40363,99.96126
2022-01-17 00:40,1.1954206,225.92618,9470,279.9165,278.9093,98.68394
2022-01-17 01:00,0.92558306,216.16637,22498.139,282.9843,279.38147,86.58189
2022-01-17 01:20,0.6818043,231.87683,25882.457,285.87357,278.6211,74.14426
2022-01-17 01:40,0.70258766,323.09238,27226.043,287.49597,277.10498,64.236786
2022-01-17 02:00,0.862296,351.91104,28004.385,288.83005,274.8418,55.632725
2022-01-17 02:20,1.1076875,355.19354,28430,289.8365,273.46008,49.518925
2022-01-17 02:40,0.5668144,332.26416,28245.305,289.95758,272.06537,51.78125
2022-01-17 03:00,1.687063,321.51364,27772.219,289.52472,272.04562,58.208088
2022-01-17 03:20,1.5515498,17.721413,26117.02,288.33966,276.41403,72.238365
2022-01-17 03:40,0.35516122,211.65358,18654.285,287.30508,280.92853,92.797455
2022-01-17 04:00,2.0807803,145.84085,22387.752,286.61838,280.59695,86.932915
2022-01-17 04:20,1.4273525,187.60234,19452.596,286.17007,281.11877,92.040085
2022-01-17 04:40,0.33030763,254.98213,17879.57,285.45743,281.8543,93.716484
2022-01-17 05:00,2.3148952,348.84164,16386.227,284.52808,281.49695,95.02157
2022-01-17 05:20,2.303493,12.249969,14944.174,283.85562,281.02057,96.20584
2022-01-17 05:40,2.2132006,33.629208,17101.64,283.1324,280.43503,94.52443
2022-01-17 06:00,1.6398597,19.420637,17159.203,282.4112,279.65634,94.557846
2022-01-17 06:20,0.7729924,329.7543,15503.861,281.51068,279.06256,95.85313
2022-01-17 06:40,0.7067323,357.97784,15660.846,281.03595,279.03476,95.78965
2022-01-17 07:00,1.5094405,328.2845,14598.515,280.8291,279.1064,96.54588
2022-01-17 07:20,1.6822025,296.43253,12493,280.3559,278.90268,97.67067
2022-01-17 07:40,1.8616635,285.25928,10077.545,279.8092,278.52417,98.569756
2022-01-17 08:00,1.8712949,250.31104,9152.275,279.3092,278.14346,98.85617
2022-01-17 08:20,1.9459252,246.88667,8780.668,279.0868,277.99963,98.91492
2022-01-17 08:40,1.8673265,271.28934,17480.578,280.85464,278.17596,94.197716
2022-01-17 09:00,2.2758508,293.0729,23855.9,283.8609,278.19336,82.93262
2022-01-17 09:20,2.9062116,304.17615,26482.05,287.13025,277.29565,70.285995
2022-01-17 09:40,3.8089845,311.46255,27931.887,289.5982,276.01572,56.599854
2022-01-17 10:00,3.762493,310.0473,28465.133,291.11737,275.45325,49.004147
2022-01-17 10:20,4.1408505,308.4351,28705.133,292.16254,275.50955,44.824013
2022-01-17 10:40,4.2034,309.7345,28881.32,292.84662,275.89172,41.584297
2022-01-17 11:00,4.2269783,307.31705,28892.895,292.84378,276.25003,41.172943
2022-01-17 11:20,3.4938767,307.78348,28463.93,291.89563,278.76382,48.975243
2022-01-17 11:40,2.8336837,309.22906,26449.537,289.2622,282.20868,70.18474
2022-01-17 12:00,2.8595188,309.82013,24594.52,287.27078,282.11432,80.17888
2022-01-17 12:20,2.674358,301.0923,23229.16,286.13275,282.40628,84.73531
2022-01-17 12:40,2.6752696,288.36172,21732.568,285.19855,283.3438,88.22884
2022-01-17 13:00,2.541321,281.12817,20114.498,284.36053,282.61475,91.04442
2022-01-17 13:20,2.5899937,283.13812,19736,283.76645,281.96875,91.657906
2022-01-17 13:40,2.3156886,279.35355,17889.717,283.14597,281.24005,93.79627
2022-01-17 14:00,2.1669924,265.068,15535,282.56702,280.58582,95.74515
2022-01-17 14:20,2.3097928,264.1491,14056.2,282.15887,280.46542,96.593796
2022-01-17 14:40,2.5235734,260.30276,13475.859,281.87183,280.28424,96.90475
2022-01-17 15:00,2.7028816,261.70883,13408.069,281.602,280.10278,97.0253
2022-01-17 15:20,2.6812124,263.1281,13978.147,281.3443,280.0525,96.79032
2022-01-17 15:40,2.6578124,259.3046,14679.593,281.0595,279.93646,96.353065
2022-01-17 16:00,2.6852052,257.6071,15119.01,280.88623,279.7077,96.092316
2022-01-17 16:20,2.6821654,257.7678,15160.679,280.7569,279.56372,96.07509
2022-01-17 16:40,2.5546021,264.1426,21944.096,282.49084,280.07904,87.87541
2022-01-17 17:00,3.091685,267.96692,25585.592,285.35126,280.01575,75.723595
2022-01-17 17:20,3.0316904,279.03326,27080.648,288.39917,277.52002,65.53156
2022-01-17 17:40,3.5583313,293.50455,28025.096,291.2624,276.68118,55.29581
2022-01-17 18:00,4.2299066,311.65393,28627.092,293.34174,277.08936,46.28512
2022-01-17 18:20,4.311291,309.6747,28787.234,294.48572,276.61905,43.32071
2022-01-17 18:40,4.0822716,305.9935,28826.902,294.97168,276.4199,42.488007
2022-01-17 19:00,3.8647897,303.09177,28771.201,294.969,279.26126,43.603497
2022-01-17 19:20,2.5108595,292.83032,27978,293.924,286.08057,55.824196
2022-01-17 19:40,2.2551684,270.38864,24793.443,291.48404,283.20563,79.28664
2022-01-17 20:00,2.3249507,271.3123,22186.438,289.93054,282.60934,87.22448
