time,time,Wind_speed,Wind_dir,Visibility,Temperature,dewpoint,Humidity
2021-11-02 21:20:00,2021-11-02 21:20:00,2.3767333,213.52003,24466.07,17.09480000000002,9.081100000000049,80.44112
2021-11-02 21:40:00,2021-11-02 21:40:00,2.3784668,211.26381,24516.223,16.522970000000043,8.978229999999996,80.204605
2021-11-02 22:00:00,2021-11-02 22:00:00,2.292277,223.50777,24442.1,16.150000000000034,8.142240000000015,80.51796
2021-11-02 22:20:00,2021-11-02 22:20:00,2.215027,214.69482,24043.076,15.726740000000007,7.170500000000004,81.9551
2021-11-02 22:40:00,2021-11-02 22:40:00,1.9126761,223.97787,23347.207,15.273300000000006,6.42960000000005,84.234436
2021-11-02 23:00:00,2021-11-02 23:00:00,1.9268726,227.6115,22949.0,14.937340000000006,5.140300000000025,85.364815
2021-11-02 23:20:00,2021-11-02 23:20:00,2.2968051,232.53134,22515.91,14.504170000000045,4.406949999999995,86.36828
2021-11-02 23:40:00,2021-11-02 23:40:00,2.3369775,222.21053,21395.006,13.892800000000022,4.053950000000043,88.87183
2021-11-03 00:00:00,2021-11-03 00:00:00,2.235105,140.99629,23434.42,18.001400000000046,5.385520000000042,84.20133
2021-11-03 00:20:00,2021-11-03 00:20:00,1.8261347,153.58429,24214.297,18.225060000000042,5.253630000000044,81.652954
2021-11-03 00:40:00,2021-11-03 00:40:00,2.2876992,180.289,26871.832,21.09677000000005,5.759299999999996,67.29305
2021-11-03 01:00:00,2021-11-03 01:00:00,2.8824499,190.68994,28167.607,24.243430000000046,6.231470000000002,53.424282
2021-11-03 01:20:00,2021-11-03 01:20:00,3.3993196,197.92094,28743.104,26.344400000000007,5.471100000000035,44.122612
2021-11-03 01:40:00,2021-11-03 01:40:00,3.406194,206.07089,29053.756,27.705300000000022,3.9549800000000346,37.944496
2021-11-03 02:00:00,2021-11-03 02:00:00,2.788743,232.04588,29197.398,28.622500000000002,1.6918000000000006,34.65484
2021-11-03 02:20:00,2021-11-03 02:20:00,2.8042598,256.76917,29306.725,29.087850000000003,0.31008000000002767,32.125
2021-11-03 02:40:00,2021-11-03 02:40:00,2.7219648,260.09296,29435.664,29.255980000000022,1.0846300000000042,28.84375
2021-11-03 03:00:00,2021-11-03 03:00:00,1.9747547,260.58823,29422.992,28.99932000000001,1.104379999999992,29.177378
2021-11-03 03:20:00,2021-11-03 03:20:00,0.19068119,165.15044,27989.336,26.998770000000036,3.264030000000048,55.363934
2021-11-03 03:40:00,2021-11-03 03:40:00,2.2053008,148.38643,25501.33,24.428770000000043,7.778530000000046,76.071106
2021-11-03 04:00:00,2021-11-03 04:00:00,2.7095025,144.11914,25917.123,22.737540000000024,7.446950000000015,73.84036
2021-11-03 04:20:00,2021-11-03 04:20:00,2.62449,153.00864,26467.76,21.70822000000004,7.968770000000006,70.33761
2021-11-03 04:40:00,2021-11-03 04:40:00,2.6060987,165.58618,26245.0,21.09200000000004,8.704300000000046,71.789085
2021-11-03 05:00:00,2021-11-03 05:00:00,2.5546575,174.15926,25358.316,20.178250000000048,8.34695000000005,76.88106
2021-11-03 05:20:00,2021-11-03 05:20:00,2.4098868,183.78387,24847.426,19.395960000000002,7.870570000000043,79.15013
2021-11-03 05:40:00,2021-11-03 05:40:00,2.984036,311.69812,23039.025,18.518580000000043,7.285030000000006,85.25147
2021-11-03 06:00:00,2021-11-03 06:00:00,1.722314,162.50243,19057.082,17.649560000000008,6.506340000000023,92.53327
